1911,0.053443396,0.022306604,0.058150943,0.022981132,0.010603774,0.01015566,0.027608491,0.081679245,0.083415094,0.011863208,0.38220283
1912,0.041485849,0.02340566,0.050198113,0.023160377,0.01065566,0.010471698,0.027599057,0.081900943,0.083632075,0.011985849,0.364490566
1913,0.038721698,0.024466981,0.043650943,0.023334906,0.01070283,0.01070283,0.030037736,0.081985849,0.074023585,0.012108491,0.349745283
1914,0.036188679,0.025523585,0.03809434,0.023514151,0.01075,0.010886792,0.030768868,0.083863208,0.071867925,0.012221698,0.343679245
1915,0.032160377,0.026566038,0.033226415,0.023693396,0.010792453,0.011037736,0.031410377,0.08415566,0.070306604,0.012334906,0.335683962
1916,0.028141509,0.027608491,0.031396226,0.023896226,0.010816038,0.011117925,0.032023585,0.084320755,0.072382075,0.012448113,0.334150943
1917,0.024551887,0.027938679,0.029924528,0.024099057,0.010834906,0.011183962,0.032646226,0.086669811,0.072212264,0.012556604,0.332608491
1918,0.021382075,0.028254717,0.028712264,0.02429717,0.010853774,0.011235849,0.033245283,0.089042453,0.072136792,0.012660377,0.331820755
1919,0.020575472,0.028566038,0.027693396,0.024490566,0.010863208,0.011283019,0.033849057,0.091438679,0.072023585,0.012759434,0.333551887
1920,0.017816038,0.028872642,0.026726415,0.024679245,0.010872642,0.011320755,0.034457547,0.093849057,0.071900943,0.012858491,0.333358491
1921,0.014910377,0.029169811,0.046665094,0.024891509,0.010877358,0.013372642,0.035084906,0.096254717,0.071735849,0.013004717,0.355976415
1922,0.002188679,0.029462264,0.052245283,0.02509434,0.010882075,0.013698113,0.035731132,0.097523585,0.071575472,0.013108491,0.351514151
1923,-0.002075472,0.02975,0.056764151,0.025292453,0.010886792,0.013943396,0.036349057,0.098693396,0.071603774,0.013207547,0.354415094
1924,-0.006429245,0.030033019,0.060556604,0.025485849,0.010891509,0.014136792,0.036981132,0.099806604,0.071636792,0.013292453,0.356396226
1925,-0.011485849,0.030311321,0.063849057,0.025669811,0.010891509,0.014292453,0.037632075,0.100872642,0.071679245,0.013372642,0.357084906
1926,-0.014622642,0.030584906,0.064768868,0.025509434,0.01495283,0.014382075,0.03829717,0.101900943,0.069556604,0.013476415,0.358816038
1927,0.005825472,0.025915094,0.065481132,0.025292453,0.015863208,0.01445283,0.038929245,0.102316038,0.069259434,0.013589623,0.376933962
1928,0.005726415,0.025160377,0.066,0.025023585,0.016679245,0.014514151,0.039198113,0.102712264,0.069117925,0.01370283,0.377834906
1929,0.004514151,0.024443396,0.066377358,0.024698113,0.016882075,0.014561321,0.039481132,0.103537736,0.069075472,0.013820755,0.377391509
